User_ID,Age,Score
1,0.5974048979898934,0.7026044930821397
2,0.4724174939672657,0.2722352478749994
3,0.6271222787009294,0.6129932011846685
4,0.7994220446037702,0.37778571301546204
5,0.45354295373920434,0.435242254218599
6,0.4535461853684951,0.5090735672290925
7,0.8104809429992766,0.4761758763585052
8,0.6506927880034615,0.16970992620603184
9,0.4072230162522074,0.7717521068042686
10,0.6064290763857088,0.7230434955605346
11,0.4084151989874726,0.4708944891475496
12,0.40796009933778227,0.6836654526397271
13,0.5002832805272153,0.4214031102872443
14,0.12302826128720316,0.306326424946087
15,0.1601049979140038,0.5104140719594706
16,0.388953933632804,0.269567902506974
17,0.30027017833545444,0.6196110067926747
18,0.5614886333452633,0.36138084422823
19,0.32090010737982394,0.18468750925831473
21,0.7881273099278294,0.47468642816955925
22,0.4551918738801415,0.5628410874025036
23,0.5129251220690092,0.7630745035584129
24,0.21918956150865498,0.15811273751188418
25,0.39247826590930635,0.6983920974501135
26,0.5214667528870729,0.4037894514690976
27,0.2730746621237489,0.48756493835551395
28,0.573584416496271,0.5008391313083908
29,0.38140499715660675,0.49765337648727226
30,0.4422168653355589,0.09944431349606724
31,0.3811947902804214,0.6406358749040355
32,0.8642303755590457,0.6640015192232684
33,0.496976300471911,0.6880516757886133
34,0.29143616084134405,0.5956754444106094
35,0.6615405241066281,0.45892334865835754
36,0.2593255668888599,0.21067886306446493
37,0.5407451896884228,0.5880087238048999
38,0.11389700566949283,0.5072891840134669
39,0.23819658574764502,0.4992187396083219
40,0.5383826784872492,0.5864574062716417
41,0.6449907775829696,0.4908196083886355
42,0.5333647157434322,0.41228304079599304
43,0.47686916860029993,0.5000172266149937
44,0.4403646376114678,0.49854865872118076
45,0.20860487451438547,0.7897778267949742
46,0.3579409123497319,0.28261275073124387
47,0.4089621942848088,0.6971971236002154
48,0.7077140743126361,0.6403769001890335
49,0.5672699313429502,0.1626220852337795
50,0.15260110524345372,0.6195066237400242
51,0.5634248497472334,0.5032711182547772
52,0.4238345250668792,0.48327116906232254
53,0.36638960116522784,0.892715541257547
54,0.6200337270841714,0.5000172266149937
55,0.7025721535074814,0.31697219160414053
56,0.6829436617420901,0.625652482946637
57,0.33444379897266513,0.3191929993104471
58,0.4387685473987808,0.32748113446197846
59,0.5648380352070622,0.5312820252268546
60,0.6916566635822147,0.7307824812430691
61,0.4053137242097899,0.20688906831817663
62,0.4630884570286088,0.4005153059504498
63,0.5002832805272153,0.7311992098368267
64,0.2641750509754312,0.31447077727491474
65,0.5002832805272153,0.5058835979409846
66,0.7665915958516237,0.4385387075265795
67,0.48545878357034633,0.7510256496129066
68,0.6971656990303305,0.5000172266149937
69,0.5002832805272153,0.44088981633058255
70,0.3726494673166787,0.3349912823393176
71,0.5707691690811592,0.914147294627033
72,0.8023759239373259,0.48478587718400845
73,0.4925811583613727,0.45514967988354726
74,0.8076131898702167,0.5980157100905898
76,0.6614140743448866,0.2240525916981379
77,0.5167671612256897,0.4622938354881899
78,0.4407772763918643,0.2885789372011377
79,0.5176949945395962,0.3885542838643078
80,0.10840548480821764,0.7504256872492936
81,0.45639344959512657,0.726786837321397
82,0.5002832805272153,0.6156260684454267
83,0.7905376361777945,0.22303895109494415
84,0.39761817947236794,0.5364591399826563
85,0.3404914105381953,0.38637720465357395
